DATA_YEAR,STATE_ABBR,STATE_NAME,BIAS_GROUP,BIAS_TYPE,SUM_VICTIM_COUNT
2017,AL,Alabama,Race_Other,Race,4
2017,AL,Alabama,Race_Anti-African American,Race,7
2017,AL,Alabama,Race_Anti-Hispanic,Race,2
2017,AL,Alabama,Religion,Religion,1
2017,AR,Arkansas,Disability,Disability,1
2017,AR,Arkansas,Race_Other,Race,5
2017,AR,Arkansas,Race_Anti-African American,Race,17
2017,AR,Arkansas,Gender,Gender,4
2017,AZ,Arizona,Race_Other,Race,49
2017,AZ,Arizona,Race_Anti-African American,Race,115
2017,AZ,Arizona,Race_Anti-Hispanic,Race,47
2017,AZ,Arizona,Gender,Gender,71
2017,AZ,Arizona,Race_Anti-Jewish,Race,45
2017,AZ,Arizona,Religion,Religion,14
2017,AZ,Arizona,Race_Anti-American Indian,Race,6
2017,AZ,Arizona,Race_Anti-Asian,Race,5
2017,AZ,Arizona,Disability,Disability,5
2017,CA,California,Gender,Gender,330
2017,CA,California,Race_Anti-African American,Race,367
2017,CA,California,Race_Anti-Arab,Race,23
2017,CA,California,Race_Anti-Jewish,Race,115
2017,CA,California,Disability,Disability,5
2017,CA,California,Race_Other,Race,140
2017,CA,California,Race_Anti-Hispanic,Race,159
2017,CA,California,Religion,Religion,120
2017,CA,California,Race_Anti-American Indian,Race,6
2017,CA,California,Race_Anti-Asian,Race,51
2017,CO,Colorado,Race_Anti-Hispanic,Race,21
2017,CO,Colorado,Race_Anti-Jewish,Race,17
2017,CO,Colorado,Race_Anti-African American,Race,16
2017,CO,Colorado,Race_Other,Race,10
2017,CO,Colorado,Gender,Gender,23
2017,CO,Colorado,Religion,Religion,16
2017,CO,Colorado,Race_Anti-Arab,Race,1
2017,CO,Colorado,Race_Anti-Asian,Race,1
2017,CT,Connecticut,Race_Other,Race,17
2017,CT,Connecticut,Race_Anti-African American,Race,36
2017,CT,Connecticut,Religion,Religion,6
2017,CT,Connecticut,Race_Anti-Jewish,Race,16
2017,CT,Connecticut,Race_Anti-Asian,Race,9
2017,CT,Connecticut,Gender,Gender,25
2017,CT,Connecticut,Race_Anti-Hispanic,Race,7
2017,CT,Connecticut,Race_Anti-Arab,Race,8
2017,CT,Connecticut,Race_Anti-American Indian,Race,1
2017,DC,District of Columbia,Race_Anti-Jewish,Race,12
2017,DC,District of Columbia,Gender,Gender,78
2017,DC,District of Columbia,Race_Anti-African American,Race,43
2017,DC,District of Columbia,Race_Other,Race,49
2017,DC,District of Columbia,Religion,Religion,2
2017,DC,District of Columbia,Race_Anti-Hispanic,Race,15
2017,DC,District of Columbia,Race_Anti-Asian,Race,1
2017,DC,District of Columbia,Race_Anti-Arab,Race,8
2017,DC,District of Columbia,Disability,Disability,1
2017,DE,Delaware,Gender,Gender,9
2017,DE,Delaware,Religion,Religion,3
2017,DE,Delaware,Race_Anti-Asian,Race,1
2017,DE,Delaware,Race_Anti-African American,Race,7
2017,DE,Delaware,Race_Anti-Jewish,Race,5
2017,DE,Delaware,Race_Other,Race,5
2017,DE,Delaware,Race_Anti-Hispanic,Race,1
2017,FL,Florida,Race_Anti-Hispanic,Race,20
2017,FL,Florida,Race_Anti-Jewish,Race,35
2017,FL,Florida,Race_Anti-African American,Race,49
2017,FL,Florida,Gender,Gender,38
2017,FL,Florida,Race_Other,Race,15
2017,FL,Florida,Religion,Religion,12
2017,FL,Florida,Race_Anti-Arab,Race,3
2017,FS,Federal,Race_Anti-African American,Race,1
2017,FS,Federal,Race_Other,Race,2
2017,GA,Georgia,Race_Anti-African American,Race,15
2017,GA,Georgia,Race_Anti-Asian,Race,3
2017,GA,Georgia,Gender,Gender,4
2017,GA,Georgia,Race_Anti-Jewish,Race,3
2017,GA,Georgia,Race_Other,Race,5
2017,GA,Georgia,Religion,Religion,201
2017,IA,Iowa,Race_Other,Race,2
2017,IA,Iowa,Race_Anti-Hispanic,Race,2
2017,IA,Iowa,Gender,Gender,1
2017,IA,Iowa,Race_Anti-African American,Race,3
2017,IA,Iowa,Race_Anti-Arab,Race,2
2017,IA,Iowa,Race_Anti-Jewish,Race,1
2017,ID,Idaho,Race_Anti-Jewish,Race,3
2017,ID,Idaho,Race_Anti-African American,Race,15
2017,ID,Idaho,Religion,Religion,10
2017,ID,Idaho,Gender,Gender,3
2017,ID,Idaho,Race_Other,Race,12
2017,ID,Idaho,Race_Anti-Hispanic,Race,6
2017,ID,Idaho,Disability,Disability,1
2017,IL,Illinois,Race_Other,Race,10
2017,IL,Illinois,Race_Anti-African American,Race,42
2017,IL,Illinois,Gender,Gender,17
2017,IL,Illinois,Religion,Religion,15
2017,IL,Illinois,Race_Anti-Arab,Race,2
2017,IL,Illinois,Race_Anti-Jewish,Race,15
2017,IL,Illinois,Disability,Disability,1
2017,IL,Illinois,Race_Anti-Hispanic,Race,2
2017,IN,Indiana,Race_Anti-Hispanic,Race,6
2017,IN,Indiana,Race_Anti-African American,Race,41
2017,IN,Indiana,Gender,Gender,20
2017,IN,Indiana,Religion,Religion,17
2017,IN,Indiana,Race_Other,Race,26
2017,IN,Indiana,Race_Anti-Arab,Race,2
2017,IN,Indiana,Race_Anti-Jewish,Race,4
2017,IN,Indiana,Race_Anti-Asian,Race,2
2017,IN,Indiana,Disability,Disability,3
2017,KS,Kansas,Religion,Religion,15
2017,KS,Kansas,Gender,Gender,13
2017,KS,Kansas,Disability,Disability,9
2017,KS,Kansas,Race_Anti-Jewish,Race,3
2017,KS,Kansas,Race_Anti-African American,Race,24
2017,KS,Kansas,Race_Anti-Asian,Race,3
2017,KS,Kansas,Race_Anti-Hispanic,Race,7
2017,KS,Kansas,Race_Other,Race,13
2017,KS,Kansas,Race_Anti-American Indian,Race,1
2017,KY,Kentucky,Gender,Gender,64
2017,KY,Kentucky,Race_Anti-African American,Race,78
2017,KY,Kentucky,Religion,Religion,25
2017,KY,Kentucky,Race_Anti-American Indian,Race,196
2017,KY,Kentucky,Race_Other,Race,68
2017,KY,Kentucky,Race_Anti-Arab,Race,11
2017,KY,Kentucky,Race_Anti-Asian,Race,6
2017,KY,Kentucky,Race_Anti-Jewish,Race,13
2017,KY,Kentucky,Race_Anti-Hispanic,Race,9
2017,KY,Kentucky,Disability,Disability,16
2017,LA,Louisiana,Religion,Religion,25
2017,LA,Louisiana,Race_Other,Race,14
2017,LA,Louisiana,Race_Anti-African American,Race,9
2017,LA,Louisiana,Gender,Gender,2
2017,LA,Louisiana,Disability,Disability,2
2017,LA,Louisiana,Race_Anti-Hispanic,Race,1
2017,MA,Massachusetts,Race_Anti-African American,Race,168
2017,MA,Massachusetts,Race_Anti-Hispanic,Race,34
2017,MA,Massachusetts,Race_Anti-Jewish,Race,100
2017,MA,Massachusetts,Gender,Gender,87
2017,MA,Massachusetts,Religion,Religion,43
2017,MA,Massachusetts,Disability,Disability,10
2017,MA,Massachusetts,Race_Anti-American Indian,Race,3
2017,MA,Massachusetts,Race_Other,Race,45
2017,MA,Massachusetts,Race_Anti-Arab,Race,15
2017,MA,Massachusetts,Race_Anti-Asian,Race,12
2017,MD,Maryland,Race_Other,Race,11
2017,MD,Maryland,Race_Anti-African American,Race,45
2017,MD,Maryland,Gender,Gender,28
2017,MD,Maryland,Religion,Religion,8
2017,MD,Maryland,Race_Anti-Hispanic,Race,3
2017,MD,Maryland,Race_Anti-Jewish,Race,16
2017,MD,Maryland,Race_Anti-Asian,Race,2
2017,MD,Maryland,Disability,Disability,2
2017,ME,Maine,Race_Anti-African American,Race,15
2017,ME,Maine,Religion,Religion,9
2017,ME,Maine,Race_Other,Race,5
2017,ME,Maine,Gender,Gender,8
2017,ME,Maine,Race_Anti-Jewish,Race,3
2017,ME,Maine,Race_Anti-Arab,Race,2
2017,ME,Maine,Race_Anti-Hispanic,Race,1
2017,MI,Michigan,Race_Anti-African American,Race,166
2017,MI,Michigan,Disability,Disability,2
2017,MI,Michigan,Gender,Gender,79
2017,MI,Michigan,Race_Other,Race,148
2017,MI,Michigan,Race_Anti-American Indian,Race,9
2017,MI,Michigan,Religion,Religion,58
2017,MI,Michigan,Race_Anti-Jewish,Race,31
2017,MI,Michigan,Race_Anti-Hispanic,Race,14
2017,MI,Michigan,Race_Anti-Arab,Race,14
2017,MI,Michigan,Race_Anti-Asian,Race,2
2017,MN,Minnesota,Race_Other,Race,33
2017,MN,Minnesota,Race_Anti-African American,Race,77
2017,MN,Minnesota,Race_Anti-Jewish,Race,13
2017,MN,Minnesota,Gender,Gender,26
2017,MN,Minnesota,Race_Anti-American Indian,Race,1
2017,MN,Minnesota,Religion,Religion,21
2017,MN,Minnesota,Race_Anti-Hispanic,Race,5
2017,MN,Minnesota,Race_Anti-Arab,Race,2
2017,MN,Minnesota,Race_Anti-Asian,Race,6
2017,MO,Missouri,Race_Anti-African American,Race,63
2017,MO,Missouri,Race_Anti-Jewish,Race,5
2017,MO,Missouri,Gender,Gender,16
2017,MO,Missouri,Race_Anti-Hispanic,Race,12
2017,MO,Missouri,Religion,Religion,9
2017,MO,Missouri,Race_Other,Race,34
2017,MO,Missouri,Race_Anti-Asian,Race,4
2017,MS,Mississippi,Race_Other,Race,15
2017,MS,Mississippi,Religion,Religion,13
2017,MS,Mississippi,Race_Anti-African American,Race,4
2017,MS,Mississippi,Disability,Disability,33
2017,MT,Montana,Race_Anti-Hispanic,Race,1
2017,MT,Montana,Gender,Gender,4
2017,MT,Montana,Race_Anti-African American,Race,9
2017,MT,Montana,Race_Other,Race,4
2017,MT,Montana,Race_Anti-American Indian,Race,2
2017,MT,Montana,Religion,Religion,4
2017,MT,Montana,Race_Anti-Jewish,Race,1
2017,NB,Nebraska,Race_Other,Race,13
2017,NB,Nebraska,Race_Anti-African American,Race,17
2017,NB,Nebraska,Race_Anti-Jewish,Race,5
2017,NB,Nebraska,Gender,Gender,5
2017,NB,Nebraska,Religion,Religion,1
2017,NC,North Carolina,Race_Anti-African American,Race,81
2017,NC,North Carolina,Religion,Religion,13
2017,NC,North Carolina,Race_Anti-Hispanic,Race,18
2017,NC,North Carolina,Gender,Gender,30
2017,NC,North Carolina,Race_Anti-Jewish,Race,21
2017,NC,North Carolina,Race_Other,Race,67
2017,NC,North Carolina,Disability,Disability,7
2017,NC,North Carolina,Race_Anti-American Indian,Race,1
2017,ND,North Dakota,Religion,Religion,5
2017,ND,North Dakota,Race_Anti-American Indian,Race,2
2017,ND,North Dakota,Race_Anti-African American,Race,7
2017,ND,North Dakota,Gender,Gender,2
2017,ND,North Dakota,Race_Anti-Jewish,Race,1
2017,NH,New Hampshire,Race_Anti-African American,Race,13
2017,NH,New Hampshire,Race_Anti-Jewish,Race,2
2017,NH,New Hampshire,Gender,Gender,2
2017,NH,New Hampshire,Religion,Religion,2
2017,NH,New Hampshire,Race_Anti-Hispanic,Race,1
2017,NJ,New Jersey,Race_Anti-Jewish,Race,158
2017,NJ,New Jersey,Race_Anti-African American,Race,199
2017,NJ,New Jersey,Race_Other,Race,47
2017,NJ,New Jersey,Race_Anti-Asian,Race,10
2017,NJ,New Jersey,Gender,Gender,52
2017,NJ,New Jersey,Religion,Religion,28
2017,NJ,New Jersey,Disability,Disability,4
2017,NJ,New Jersey,Race_Anti-Hispanic,Race,11
2017,NJ,New Jersey,Race_Anti-American Indian,Race,2
2017,NM,New Mexico,Race_Anti-American Indian,Race,1
2017,NM,New Mexico,Race_Anti-Jewish,Race,1
2017,NM,New Mexico,Race_Anti-African American,Race,1
2017,NM,New Mexico,Religion,Religion,3
2017,NM,New Mexico,Gender,Gender,2
2017,NM,New Mexico,Race_Anti-Hispanic,Race,6
2017,NV,Nevada,Race_Anti-African American,Race,2
2017,NV,Nevada,Race_Other,Race,2
2017,NV,Nevada,Gender,Gender,3
2017,NY,New York,Race_Other,Race,43
2017,NY,New York,Race_Anti-African American,Race,109
2017,NY,New York,Race_Anti-Jewish,Race,239
2017,NY,New York,Gender,Gender,83
2017,NY,New York,Race_Anti-Hispanic,Race,13
2017,NY,New York,Race_Anti-Arab,Race,23
2017,NY,New York,Religion,Religion,49
2017,NY,New York,Race_Anti-Asian,Race,11
2017,NY,New York,Disability,Disability,1
2017,OH,Ohio,Gender,Gender,62
2017,OH,Ohio,Race_Anti-African American,Race,143
2017,OH,Ohio,Religion,Religion,30
2017,OH,Ohio,Race_Other,Race,122
2017,OH,Ohio,Race_Anti-Hispanic,Race,27
2017,OH,Ohio,Race_Anti-American Indian,Race,22
2017,OH,Ohio,Disability,Disability,35
2017,OH,Ohio,Race_Anti-Jewish,Race,17
2017,OH,Ohio,Race_Anti-Asian,Race,4
2017,OK,Oklahoma,Gender,Gender,14
2017,OK,Oklahoma,Race_Anti-Hispanic,Race,2
2017,OK,Oklahoma,Religion,Religion,9
2017,OK,Oklahoma,Race_Other,Race,4
2017,OK,Oklahoma,Race_Anti-African American,Race,7
2017,OK,Oklahoma,Race_Anti-Jewish,Race,1
2017,OR,Oregon,Gender,Gender,36
2017,OR,Oregon,Race_Anti-African American,Race,58
2017,OR,Oregon,Race_Anti-Hispanic,Race,21
2017,OR,Oregon,Race_Other,Race,25
2017,OR,Oregon,Race_Anti-American Indian,Race,2
2017,OR,Oregon,Race_Anti-Jewish,Race,20
2017,OR,Oregon,Religion,Religion,12
2017,OR,Oregon,Disability,Disability,7
2017,OR,Oregon,Race_Anti-Arab,Race,4
2017,OR,Oregon,Race_Anti-Asian,Race,1
2017,PA,Pennsylvania,Religion,Religion,3
2017,PA,Pennsylvania,Gender,Gender,8
2017,PA,Pennsylvania,Race_Anti-African American,Race,49
2017,PA,Pennsylvania,Race_Anti-Asian,Race,7
2017,PA,Pennsylvania,Race_Anti-Jewish,Race,15
2017,PA,Pennsylvania,Race_Other,Race,11
2017,PA,Pennsylvania,Race_Anti-Hispanic,Race,2
2017,RI,Rhode Island,Race_Anti-African American,Race,3
2017,RI,Rhode Island,Race_Anti-Jewish,Race,4
2017,RI,Rhode Island,Race_Other,Race,3
2017,RI,Rhode Island,Gender,Gender,2
2017,SC,South Carolina,Race_Other,Race,21
2017,SC,South Carolina,Gender,Gender,13
2017,SC,South Carolina,Religion,Religion,10
2017,SC,South Carolina,Race_Anti-African American,Race,36
2017,SC,South Carolina,Race_Anti-Hispanic,Race,12
2017,SC,South Carolina,Disability,Disability,1
2017,SC,South Carolina,Race_Anti-Jewish,Race,1
2017,SC,South Carolina,Race_Anti-Asian,Race,1
2017,SD,South Dakota,Religion,Religion,3
2017,SD,South Dakota,Disability,Disability,2
2017,SD,South Dakota,Race_Anti-African American,Race,6
2017,SD,South Dakota,Race_Other,Race,1
2017,SD,South Dakota,Gender,Gender,3
2017,SD,South Dakota,Race_Anti-American Indian,Race,1
2017,TN,Tennessee,Race_Anti-African American,Race,78
2017,TN,Tennessee,Religion,Religion,19
2017,TN,Tennessee,Race_Other,Race,35
2017,TN,Tennessee,Gender,Gender,31
2017,TN,Tennessee,Race_Anti-Jewish,Race,3
2017,TN,Tennessee,Disability,Disability,35
2017,TN,Tennessee,Race_Anti-Hispanic,Race,11
2017,TN,Tennessee,Race_Anti-American Indian,Race,1
2017,TN,Tennessee,Race_Anti-Asian,Race,1
2017,TX,Texas,Race_Other,Race,46
2017,TX,Texas,Race_Anti-Asian,Race,2
2017,TX,Texas,Race_Anti-African American,Race,60
2017,TX,Texas,Race_Anti-Hispanic,Race,11
2017,TX,Texas,Gender,Gender,61
2017,TX,Texas,Race_Anti-American Indian,Race,8
2017,TX,Texas,Race_Anti-Jewish,Race,8
2017,TX,Texas,Religion,Religion,17
2017,TX,Texas,Disability,Disability,5
2017,TX,Texas,Race_Anti-Arab,Race,5
2017,UT,Utah,Gender,Gender,22
2017,UT,Utah,Religion,Religion,16
2017,UT,Utah,Race_Other,Race,4
2017,UT,Utah,Race_Anti-African American,Race,7
2017,UT,Utah,Race_Anti-Hispanic,Race,9
2017,UT,Utah,Race_Anti-Jewish,Race,3
2017,VA,Virginia,Gender,Gender,74
2017,VA,Virginia,Race_Anti-African American,Race,80
2017,VA,Virginia,Race_Anti-Asian,Race,3
2017,VA,Virginia,Disability,Disability,7
2017,VA,Virginia,Race_Anti-Jewish,Race,24
2017,VA,Virginia,Race_Anti-Hispanic,Race,12
2017,VA,Virginia,Religion,Religion,25
2017,VA,Virginia,Race_Other,Race,31
2017,VT,Vermont,Race_Anti-African American,Race,11
2017,VT,Vermont,Gender,Gender,9
2017,VT,Vermont,Race_Other,Race,8
2017,VT,Vermont,Race_Anti-Jewish,Race,3
2017,VT,Vermont,Disability,Disability,3
2017,VT,Vermont,Race_Anti-Hispanic,Race,1
2017,VT,Vermont,Religion,Religion,1
2017,WA,Washington,Race_Anti-African American,Race,156
2017,WA,Washington,Race_Other,Race,166
2017,WA,Washington,Disability,Disability,1
2017,WA,Washington,Race_Anti-American Indian,Race,25
2017,WA,Washington,Religion,Religion,59
2017,WA,Washington,Race_Anti-Hispanic,Race,39
2017,WA,Washington,Gender,Gender,118
2017,WA,Washington,Race_Anti-Asian,Race,15
2017,WA,Washington,Race_Anti-Jewish,Race,56
2017,WA,Washington,Race_Anti-Arab,Race,13
2017,WI,Wisconsin,Religion,Religion,11
2017,WI,Wisconsin,Race_Anti-Jewish,Race,4
2017,WI,Wisconsin,Gender,Gender,16
2017,WI,Wisconsin,Disability,Disability,1
2017,WI,Wisconsin,Race_Other,Race,8
2017,WI,Wisconsin,Race_Anti-African American,Race,8
2017,WI,Wisconsin,Race_Anti-Arab,Race,1
2017,WV,West Virginia,Race_Other,Race,26
2017,WV,West Virginia,Race_Anti-Jewish,Race,3
2017,WV,West Virginia,Religion,Religion,2
2017,WV,West Virginia,Race_Anti-Asian,Race,1
2017,WV,West Virginia,Race_Anti-Hispanic,Race,2
2017,WV,West Virginia,Race_Anti-American Indian,Race,3
2017,WV,West Virginia,Gender,Gender,2
2017,WV,West Virginia,Race_Anti-African American,Race,4
2017,WV,West Virginia,Disability,Disability,1
2017,WY,Wyoming,Religion,Religion,1
2017,WY,Wyoming,Gender,Gender,2
2017,WY,Wyoming,Race_Anti-American Indian,Race,20
2018,AK,Alaska,Race_Anti-African American,Race,3
2018,AK,Alaska,Race_Other,Race,2
2018,AK,Alaska,Disability,Disability,1
2018,AR,Arkansas,Race_Anti-Hispanic,Race,3
2018,AR,Arkansas,Race_Other,Race,7
2018,AR,Arkansas,Race_Anti-African American,Race,10
2018,AR,Arkansas,Gender,Gender,2
2018,AR,Arkansas,Race_Anti-Jewish,Race,1
2018,AR,Arkansas,Disability,Disability,1
2018,AZ,Arizona,Religion,Religion,13
2018,AZ,Arizona,Gender,Gender,57
2018,AZ,Arizona,Race_Anti-African American,Race,79
2018,AZ,Arizona,Race_Other,Race,29
2018,AZ,Arizona,Race_Anti-Asian,Race,2
2018,AZ,Arizona,Race_Anti-Hispanic,Race,15
2018,AZ,Arizona,Race_Anti-Jewish,Race,25
2018,AZ,Arizona,Disability,Disability,2
2018,CA,California,Religion,Religion,86
2018,CA,California,Race_Anti-Jewish,Race,135
2018,CA,California,Race_Anti-Asian,Race,40
2018,CA,California,Gender,Gender,311
2018,CA,California,Race_Anti-Hispanic,Race,178
2018,CA,California,Race_Anti-African American,Race,348
2018,CA,California,Race_Other,Race,139
2018,CA,California,Disability,Disability,8
2018,CA,California,Race_Anti-Arab,Race,20
2018,CA,California,Race_Anti-American Indian,Race,2
2018,CO,Colorado,Race_Anti-Hispanic,Race,27
2018,CO,Colorado,Race_Anti-African American,Race,33
2018,CO,Colorado,Race_Anti-Jewish,Race,22
2018,CO,Colorado,Race_Anti-American Indian,Race,2
2018,CO,Colorado,Religion,Religion,9
2018,CO,Colorado,Race_Other,Race,17
2018,CO,Colorado,Race_Anti-Asian,Race,2
2018,CO,Colorado,Gender,Gender,25
2018,CO,Colorado,Race_Anti-Arab,Race,3
2018,CO,Colorado,Disability,Disability,3
2018,CT,Connecticut,Race_Anti-African American,Race,38
2018,CT,Connecticut,Disability,Disability,2
2018,CT,Connecticut,Gender,Gender,18
2018,CT,Connecticut,Race_Anti-Hispanic,Race,12
2018,CT,Connecticut,Race_Other,Race,26
2018,CT,Connecticut,Religion,Religion,6
2018,CT,Connecticut,Race_Anti-Jewish,Race,14
2018,CT,Connecticut,Race_Anti-American Indian,Race,1
2018,CT,Connecticut,Race_Anti-Asian,Race,2
2018,DC,District of Columbia,Gender,Gender,115
2018,DC,District of Columbia,Religion,Religion,8
2018,DC,District of Columbia,Race_Other,Race,47
2018,DC,District of Columbia,Race_Anti-African American,Race,28
2018,DC,District of Columbia,Race_Anti-Hispanic,Race,31
2018,DC,District of Columbia,Race_Anti-Jewish,Race,5
2018,DC,District of Columbia,Race_Anti-Arab,Race,1
2018,DC,District of Columbia,Race_Anti-Asian,Race,2
2018,DE,Delaware,Race_Anti-African American,Race,12
2018,DE,Delaware,Race_Other,Race,5
2018,DE,Delaware,Gender,Gender,5
2018,DE,Delaware,Disability,Disability,1
2018,DE,Delaware,Race_Anti-Jewish,Race,2
2018,FL,Florida,Gender,Gender,49
2018,FL,Florida,Religion,Religion,6
2018,FL,Florida,Race_Anti-African American,Race,57
2018,FL,Florida,Race_Other,Race,15
2018,FL,Florida,Race_Anti-Jewish,Race,25
2018,FL,Florida,Race_Anti-Hispanic,Race,9
2018,FL,Florida,Race_Anti-Asian,Race,4
2018,FL,Florida,Disability,Disability,1
2018,FL,Florida,Race_Anti-Arab,Race,2
2018,FS,Federal,Race_Anti-African American,Race,40
2018,FS,Federal,Gender,Gender,68
2018,FS,Federal,Race_Anti-Hispanic,Race,12
2018,FS,Federal,Religion,Religion,16
2018,FS,Federal,Race_Other,Race,8
2018,FS,Federal,Race_Anti-Jewish,Race,29
2018,FS,Federal,Race_Anti-American Indian,Race,1
2018,FS,Federal,Race_Anti-Arab,Race,1
2018,FS,Federal,Disability,Disability,1
2018,GA,Georgia,Race_Anti-African American,Race,20
2018,GA,Georgia,Race_Other,Race,8
2018,GA,Georgia,Religion,Religion,5
2018,GA,Georgia,Race_Anti-Hispanic,Race,6
2018,GA,Georgia,Gender,Gender,4
2018,HI,Hawaii,Race_Anti-Hispanic,Race,1
2018,HI,Hawaii,Race_Anti-African American,Race,13
2018,HI,Hawaii,Race_Other,Race,14
2018,HI,Hawaii,Race_Anti-Asian,Race,7
2018,HI,Hawaii,Race_Anti-Jewish,Race,1
2018,HI,Hawaii,Gender,Gender,11
2018,IA,Iowa,Race_Anti-African American,Race,8
2018,IA,Iowa,Religion,Religion,4
2018,IA,Iowa,Race_Other,Race,2
2018,IA,Iowa,Gender,Gender,3
2018,IA,Iowa,Disability,Disability,4
2018,IA,Iowa,Race_Anti-Hispanic,Race,1
2018,ID,Idaho,Race_Anti-African American,Race,9
2018,ID,Idaho,Religion,Religion,5
2018,ID,Idaho,Race_Anti-Hispanic,Race,4
2018,ID,Idaho,Race_Other,Race,5
2018,ID,Idaho,Gender,Gender,1
2018,ID,Idaho,Race_Anti-American Indian,Race,1
2018,ID,Idaho,Race_Anti-Jewish,Race,3
2018,IL,Illinois,Race_Other,Race,26
2018,IL,Illinois,Gender,Gender,33
2018,IL,Illinois,Race_Anti-African American,Race,41
2018,IL,Illinois,Race_Anti-Arab,Race,2
2018,IL,Illinois,Race_Anti-Hispanic,Race,17
2018,IL,Illinois,Race_Anti-Jewish,Race,11
2018,IL,Illinois,Religion,Religion,15
2018,IL,Illinois,Race_Anti-Asian,Race,2
2018,IN,Indiana,Religion,Religion,10
2018,IN,Indiana,Race_Anti-African American,Race,50
2018,IN,Indiana,Race_Other,Race,111
2018,IN,Indiana,Race_Anti-Hispanic,Race,32
2018,IN,Indiana,Gender,Gender,23
2018,IN,Indiana,Race_Anti-Asian,Race,1
2018,IN,Indiana,Race_Anti-Jewish,Race,5
2018,IN,Indiana,Disability,Disability,1
2018,KS,Kansas,Race_Anti-African American,Race,18
2018,KS,Kansas,Race_Anti-Hispanic,Race,16
2018,KS,Kansas,Gender,Gender,9
2018,KS,Kansas,Race_Anti-Asian,Race,1
2018,KS,Kansas,Religion,Religion,21
2018,KS,Kansas,Race_Other,Race,26
2018,KS,Kansas,Disability,Disability,8
2018,KS,Kansas,Race_Anti-Jewish,Race,2
2018,KY,Kentucky,Race_Anti-American Indian,Race,71
2018,KY,Kentucky,Race_Anti-African American,Race,93
2018,KY,Kentucky,Race_Other,Race,40
2018,KY,Kentucky,Race_Anti-Hispanic,Race,18
2018,KY,Kentucky,Race_Anti-Jewish,Race,3
2018,KY,Kentucky,Religion,Religion,16
2018,KY,Kentucky,Gender,Gender,47
2018,KY,Kentucky,Race_Anti-Arab,Race,12
2018,KY,Kentucky,Disability,Disability,2
2018,LA,Louisiana,Race_Anti-Hispanic,Race,3
2018,LA,Louisiana,Race_Anti-Jewish,Race,2
2018,LA,Louisiana,Race_Other,Race,16
2018,LA,Louisiana,Religion,Religion,13
2018,LA,Louisiana,Gender,Gender,7
2018,LA,Louisiana,Race_Anti-African American,Race,18
2018,LA,Louisiana,Race_Anti-American Indian,Race,1
2018,MA,Massachusetts,Race_Anti-African American,Race,137
2018,MA,Massachusetts,Race_Anti-Jewish,Race,62
2018,MA,Massachusetts,Gender,Gender,93
2018,MA,Massachusetts,Race_Other,Race,62
2018,MA,Massachusetts,Disability,Disability,6
2018,MA,Massachusetts,Religion,Religion,23
2018,MA,Massachusetts,Race_Anti-Arab,Race,7
2018,MA,Massachusetts,Race_Anti-Hispanic,Race,22
2018,MA,Massachusetts,Race_Anti-Asian,Race,18
2018,MD,Maryland,Gender,Gender,16
2018,MD,Maryland,Race_Anti-African American,Race,15
2018,MD,Maryland,Race_Other,Race,7
2018,MD,Maryland,Race_Anti-Hispanic,Race,5
2018,MD,Maryland,Race_Anti-Asian,Race,1
2018,MD,Maryland,Disability,Disability,2
2018,MD,Maryland,Race_Anti-Jewish,Race,5
2018,MD,Maryland,Religion,Religion,3
2018,ME,Maine,Gender,Gender,7
2018,ME,Maine,Religion,Religion,1
2018,ME,Maine,Disability,Disability,1
2018,ME,Maine,Race_Anti-African American,Race,8
2018,ME,Maine,Race_Anti-Asian,Race,3
2018,ME,Maine,Race_Other,Race,2
2018,MI,Michigan,Race_Anti-Jewish,Race,13
2018,MI,Michigan,Race_Other,Race,141
2018,MI,Michigan,Gender,Gender,89
2018,MI,Michigan,Religion,Religion,50
2018,MI,Michigan,Race_Anti-African American,Race,160
2018,MI,Michigan,Race_Anti-Hispanic,Race,21
2018,MI,Michigan,Disability,Disability,21
2018,MI,Michigan,Race_Anti-American Indian,Race,9
2018,MI,Michigan,Race_Anti-Asian,Race,2
2018,MI,Michigan,Race_Anti-Arab,Race,12
2018,MN,Minnesota,Race_Anti-Hispanic,Race,9
2018,MN,Minnesota,Race_Anti-African American,Race,58
2018,MN,Minnesota,Race_Anti-Arab,Race,8
2018,MN,Minnesota,Gender,Gender,29
2018,MN,Minnesota,Disability,Disability,3
2018,MN,Minnesota,Religion,Religion,23
2018,MN,Minnesota,Race_Other,Race,20
2018,MN,Minnesota,Race_Anti-Jewish,Race,10
2018,MN,Minnesota,Race_Anti-Asian,Race,3
2018,MN,Minnesota,Race_Anti-American Indian,Race,1
2018,MO,Missouri,Race_Anti-African American,Race,39
2018,MO,Missouri,Religion,Religion,4
2018,MO,Missouri,Race_Other,Race,23
2018,MO,Missouri,Race_Anti-Asian,Race,1
2018,MO,Missouri,Race_Anti-American Indian,Race,1
2018,MO,Missouri,Race_Anti-Arab,Race,2
2018,MO,Missouri,Race_Anti-Hispanic,Race,4
2018,MO,Missouri,Gender,Gender,12
2018,MO,Missouri,Disability,Disability,2
2018,MS,Mississippi,Gender,Gender,4
2018,MS,Mississippi,Disability,Disability,1
2018,MS,Mississippi,Religion,Religion,1
2018,MS,Mississippi,Race_Other,Race,4
2018,MS,Mississippi,Race_Anti-Asian,Race,1
